date,grid_id
2023-07-06,CA5K_10098
2023-07-07,CA5K_11660
2023-07-23,CA5K_11660
2023-09-14,CA5K_11560
2023-08-02,CA5K_13149
2023-09-11,CA5K_05303
2023-08-25,CA5K_01990
2023-08-07,CA5K_10996
2023-07-10,CA5K_10535
2023-08-11,CA5K_11557
2023-08-05,CA5K_14418
2023-08-09,CA5K_11736
2023-08-13,CA5K_05325
2023-08-23,CA5K_05757
2023-08-04,CA5K_11560
2023-08-17,CA5K_08276
2023-08-10,CA5K_04463
2023-07-04,CA5K_06544
2023-08-15,CA5K_07259
2023-08-02,CA5K_05575
2023-08-19,CA5K_13052
2023-07-03,CA5K_11748
2023-08-05,CA5K_08606
2023-07-05,CA5K_01806
2023-07-10,CA5K_11470
2023-07-04,CA5K_11467
2023-08-08,CA5K_01611
2023-08-18,CA5K_09137
2023-09-12,CA5K_12794
2023-08-31,CA5K_06365
2023-07-24,CA5K_08605
2023-09-29,CA5K_06394
2023-08-30,CA5K_08233
2023-09-30,CA5K_11735
2023-08-15,CA5K_11469
2023-08-26,CA5K_11923
2023-08-01,CA5K_09716
2023-07-12,CA5K_08520
2023-09-05,CA5K_09321
2023-07-05,CA5K_11660
2023-07-05,CA5K_13535
2023-08-13,CA5K_08061
2023-09-17,CA5K_10105
2023-08-07,CA5K_14180
2023-09-20,CA5K_02593
2023-07-11,CA5K_13151
2023-09-20,CA5K_04451
2023-09-03,CA5K_10000
2023-08-28,CA5K_13052
2023-08-28,CA5K_01431
2023-09-18,CA5K_00136
2023-09-22,CA5K_11560
2023-07-27,CA5K_11469
2023-07-26,CA5K_13801
2023-07-25,CA5K_11573
2023-09-16,CA5K_04324
2023-07-31,CA5K_02478
2023-09-16,CA5K_09912
2023-08-16,CA5K_00494
2023-07-27,CA5K_08714
2023-09-25,CA5K_07997
2023-07-29,CA5K_07134
2023-07-22,CA5K_11531
2023-07-29,CA5K_03880
2023-07-02,CA5K_11660
2023-07-15,CA5K_04708
2023-08-01,CA5K_13149
2023-07-04,CA5K_12787
2023-07-06,CA5K_14269
2023-08-28,CA5K_06868
2023-07-12,CA5K_14271
2023-07-05,CA5K_13338
2023-08-27,CA5K_14064
2023-08-03,CA5K_05137
2023-07-09,CA5K_03731
2023-07-04,CA5K_06035
2023-09-22,CA5K_02760
2023-09-09,CA5K_07398
2023-07-17,CA5K_12698
2023-07-16,CA5K_11284
2023-07-08,CA5K_12962
2023-09-24,CA5K_11186
2023-08-08,CA5K_15005
2023-07-08,CA5K_11574
2023-08-15,CA5K_09058
2023-07-03,CA5K_11663
2023-08-18,CA5K_06699
2023-08-06,CA5K_06042
2023-08-22,CA5K_11826
2023-08-18,CA5K_06802
2023-07-07,CA5K_05890
2023-08-17,CA5K_10665
2023-08-06,CA5K_04189
2023-07-21,CA5K_11560
2023-09-11,CA5K_09321
2023-08-31,CA5K_12872
2023-07-15,CA5K_11736
2023-07-05,CA5K_11912
2023-07-11,CA5K_11558
2023-07-31,CA5K_01705
2023-08-10,CA5K_01011
2023-07-27,CA5K_01895
2023-07-08,CA5K_13052
2023-07-02,CA5K_11469
2023-09-10,CA5K_08080
2023-08-19,CA5K_06715
2023-08-08,CA5K_11737
2023-07-04,CA5K_11485
2023-07-23,CA5K_08824
2023-07-04,CA5K_06544
2023-07-04,CA5K_12875
2023-09-14,CA5K_06563
2023-07-31,CA5K_02793
2023-08-15,CA5K_11572
2023-09-07,CA5K_10350
2023-07-12,CA5K_14272
2023-08-09,CA5K_00109
2023-09-07,CA5K_12787
2023-07-05,CA5K_03200
2023-07-27,CA5K_10995
2023-07-14,CA5K_05910
2023-07-23,CA5K_02793
2023-07-16,CA5K_11558
2023-08-24,CA5K_01412
2023-07-24,CA5K_11394
2023-07-18,CA5K_16773
2023-07-06,CA5K_13431
2023-09-01,CA5K_01010
2023-07-25,CA5K_03264
2023-09-08,CA5K_14356
2023-08-02,CA5K_13628
2023-07-29,CA5K_05628
2023-07-26,CA5K_11566
2023-08-16,CA5K_02581
2023-08-31,CA5K_05604
2023-09-30,CA5K_12015
2023-07-09,CA5K_13632
2023-08-05,CA5K_03469
2023-07-15,CA5K_15236
2023-08-02,CA5K_11187
2023-08-29,CA5K_01270
2023-08-30,CA5K_11751
2023-07-27,CA5K_08817
2023-07-29,CA5K_01951
2023-08-19,CA5K_09332
2023-07-04,CA5K_13348
2023-07-08,CA5K_13327
2023-07-20,CA5K_13437
2023-07-15,CA5K_12871
2023-09-17,CA5K_10103
2023-07-29,CA5K_13538
2023-07-21,CA5K_03744
2023-07-17,CA5K_05880
2023-08-10,CA5K_07024
2023-08-10,CA5K_14691
2023-08-02,CA5K_02787
2023-09-13,CA5K_01077
2023-07-15,CA5K_13725
2023-08-15,CA5K_00353
2023-08-07,CA5K_04060
2023-07-14,CA5K_11469
2023-07-03,CA5K_12780
2023-07-17,CA5K_07717
2023-08-08,CA5K_13335
2023-07-02,CA5K_13151
2023-07-24,CA5K_03592
2023-07-01,CA5K_10000
2023-07-17,CA5K_12443
2023-08-17,CA5K_10442
2023-08-05,CA5K_06198
2023-08-20,CA5K_08088
2023-09-02,CA5K_10625
2023-07-04,CA5K_11394
2023-08-15,CA5K_11822
2023-07-01,CA5K_02691
2023-08-05,CA5K_05995
2023-09-25,CA5K_11736
2023-07-31,CA5K_03724
2023-07-20,CA5K_09520
2023-08-18,CA5K_02157
2023-07-03,CA5K_14847
2023-09-16,CA5K_02465
2023-08-13,CA5K_01993
2023-07-22,CA5K_13628
2023-07-29,CA5K_03928
2023-07-27,CA5K_10900
2023-08-31,CA5K_11737
2023-08-25,CA5K_05854
2023-08-03,CA5K_11575
2023-07-25,CA5K_14340
2023-07-03,CA5K_05614
2023-07-26,CA5K_06563
2023-08-18,CA5K_12012
2023-09-11,CA5K_08750
2023-09-07,CA5K_02095
2023-08-10,CA5K_10103
2023-07-22,CA5K_09146
2023-09-20,CA5K_09525
2023-07-19,CA5K_08712
2023-07-05,CA5K_02884
2023-07-01,CA5K_06356
2023-08-04,CA5K_13153
2023-07-27,CA5K_13053
2023-08-13,CA5K_08061
2023-07-07,CA5K_11555
2023-09-25,CA5K_13628
2023-09-07,CA5K_11915
2023-07-03,CA5K_04053
2023-09-03,CA5K_08233
2023-08-05,CA5K_01964
2023-07-03,CA5K_11477
2023-07-23,CA5K_04541
2023-08-29,CA5K_02639
2023-07-18,CA5K_11467
2023-08-15,CA5K_04229
2023-07-03,CA5K_15005
2023-07-21,CA5K_10807
2023-09-09,CA5K_06699
2023-07-25,CA5K_06199
2023-07-23,CA5K_08233
2023-08-04,CA5K_05728
2023-08-14,CA5K_11558
2023-08-09,CA5K_00583
2023-08-08,CA5K_03462
2023-07-23,CA5K_10705
2023-08-07,CA5K_05313
2023-08-29,CA5K_14269
2023-08-14,CA5K_01370
2023-09-01,CA5K_05548
2023-07-19,CA5K_07226
2023-08-06,CA5K_05013
2023-08-09,CA5K_00657
2023-07-30,CA5K_02577
2023-09-09,CA5K_05323
2023-07-13,CA5K_10997
2023-07-24,CA5K_09146
2023-08-15,CA5K_12264
2023-08-29,CA5K_00394
2023-08-24,CA5K_01508
2023-09-09,CA5K_10015
2023-09-11,CA5K_08432
2023-08-13,CA5K_08085
2023-07-12,CA5K_04741
2023-07-15,CA5K_08061
2023-07-17,CA5K_13150
2023-08-30,CA5K_13249
2023-07-11,CA5K_02963
2023-08-18,CA5K_11558
2023-07-04,CA5K_11748
2023-08-21,CA5K_06063
2023-07-24,CA5K_11186
2023-08-27,CA5K_11558
2023-07-01,CA5K_11914
2023-07-28,CA5K_06534
2023-09-21,CA5K_03881
2023-07-28,CA5K_15005
2023-07-19,CA5K_11825
2023-07-29,CA5K_11469
2023-08-29,CA5K_11095
2023-09-23,CA5K_01009
2023-08-17,CA5K_08421
2023-08-04,CA5K_05180
2023-07-20,CA5K_14441
2023-07-15,CA5K_11660
2023-08-16,CA5K_09041
2023-09-09,CA5K_11186
2023-07-02,CA5K_10350
2023-07-15,CA5K_04321
2023-07-04,CA5K_13633
2023-07-01,CA5K_06328
2023-09-05,CA5K_09226
2023-08-29,CA5K_02405
2023-07-14,CA5K_11825
2023-08-08,CA5K_07385
2023-08-10,CA5K_00617
2023-07-25,CA5K_02827
2023-09-12,CA5K_09265
2023-09-23,CA5K_03269
2023-07-09,CA5K_02078
2023-08-26,CA5K_06531
2023-07-04,CA5K_03333
2023-07-17,CA5K_11182
2023-08-29,CA5K_05182
2023-08-17,CA5K_05027
2023-07-04,CA5K_12611
2023-09-21,CA5K_09120
2023-07-19,CA5K_11558
2023-07-04,CA5K_12957
2023-07-22,CA5K_11999
2023-09-09,CA5K_09833
2023-08-17,CA5K_05832
2023-07-27,CA5K_06394
2023-08-06,CA5K_14202
2023-07-16,CA5K_11649
2023-08-14,CA5K_11145
2023-08-12,CA5K_05890
2023-08-18,CA5K_02594
2023-07-19,CA5K_11558
2023-07-17,CA5K_10806
2023-08-25,CA5K_14171
2023-07-12,CA5K_04531
2023-08-18,CA5K_13052
2023-09-22,CA5K_11558
2023-07-23,CA5K_10009
2023-07-08,CA5K_13053
2023-09-19,CA5K_01974
2023-07-03,CA5K_11185
2023-07-04,CA5K_14772
2023-07-05,CA5K_00943
2023-07-05,CA5K_02801
2023-08-09,CA5K_05575
2023-08-30,CA5K_13149
2023-07-03,CA5K_08919
2023-08-27,CA5K_10903
2023-08-07,CA5K_12265
2023-08-18,CA5K_13537
2023-07-12,CA5K_13235
2023-07-16,CA5K_11737
2023-08-24,CA5K_12787
2023-08-17,CA5K_14169
2023-07-04,CA5K_02102
2023-09-09,CA5K_07227
2023-08-25,CA5K_03268
2023-08-10,CA5K_10103
2023-08-03,CA5K_13538
2023-09-21,CA5K_00070
2023-08-15,CA5K_01026
2023-09-11,CA5K_08750
2023-08-20,CA5K_13138
2023-07-28,CA5K_09520
2023-07-26,CA5K_13151
2023-07-02,CA5K_13337
2023-08-08,CA5K_09823
2023-08-10,CA5K_11575
2023-07-19,CA5K_11559
2023-09-07,CA5K_12868
2023-07-15,CA5K_12876
2023-08-01,CA5K_00101
2023-07-29,CA5K_07570
2023-07-05,CA5K_13053
2023-09-01,CA5K_11558
2023-07-10,CA5K_11825
2023-09-02,CA5K_06190
2023-07-12,CA5K_12362
2023-07-11,CA5K_14180
2023-08-30,CA5K_02909
2023-07-28,CA5K_13249
2023-07-04,CA5K_11660
2023-09-16,CA5K_14770
2023-09-04,CA5K_09125
2023-09-26,CA5K_13535
2023-09-19,CA5K_12265
2023-07-25,CA5K_12868
2023-07-20,CA5K_11558
2023-08-14,CA5K_11825
2023-09-09,CA5K_08739
2023-08-17,CA5K_04209
2023-09-23,CA5K_11926
2023-09-08,CA5K_01609
2023-07-29,CA5K_11736
2023-08-16,CA5K_03948
2023-08-02,CA5K_11557
2023-07-09,CA5K_07889
2023-08-03,CA5K_11560
2023-08-10,CA5K_10103
2023-07-07,CA5K_11558
2023-07-12,CA5K_13628
2023-07-27,CA5K_13249
2023-07-01,CA5K_13882
2023-09-16,CA5K_11645
2023-09-20,CA5K_08714
2023-08-26,CA5K_13433
2023-07-16,CA5K_02525
2023-08-15,CA5K_13056
2023-09-12,CA5K_16785
2023-08-11,CA5K_13234
2023-07-10,CA5K_08061
2023-07-27,CA5K_12524
2023-07-24,CA5K_10803
2023-08-18,CA5K_14848
2023-08-23,CA5K_10087
2023-07-13,CA5K_10625
2023-08-08,CA5K_11914
2023-07-18,CA5K_05173
2023-07-11,CA5K_13053
2023-08-23,CA5K_05470
2023-08-02,CA5K_11398
2023-08-02,CA5K_14688
2023-09-13,CA5K_01430
2023-08-13,CA5K_09746
2023-09-11,CA5K_01104
2023-07-09,CA5K_11469
2023-07-04,CA5K_13050
2023-07-28,CA5K_13150
2023-07-13,CA5K_12962
2023-08-01,CA5K_14268
2023-08-07,CA5K_15163
2023-09-17,CA5K_01416
2023-09-15,CA5K_11737
2023-07-04,CA5K_12956
2023-07-21,CA5K_13049
2023-07-31,CA5K_05020
2023-07-23,CA5K_11486
2023-07-04,CA5K_05017
2023-09-30,CA5K_07054
2023-08-24,CA5K_13053
2023-07-24,CA5K_11737
2023-07-06,CA5K_02073
2023-07-17,CA5K_12611
2023-07-02,CA5K_11575
2023-07-23,CA5K_11836
2023-07-23,CA5K_09127
2023-09-30,CA5K_16785
2023-09-13,CA5K_14849
2023-07-12,CA5K_11734
2023-07-18,CA5K_02757
2023-08-30,CA5K_11577
2023-09-27,CA5K_08061
2023-07-02,CA5K_13150
2023-08-31,CA5K_11559
2023-09-07,CA5K_04683
2023-07-04,CA5K_00145
2023-07-20,CA5K_08061
2023-07-23,CA5K_02796
2023-08-25,CA5K_03878
2023-08-02,CA5K_11375
2023-07-07,CA5K_11912
2023-07-25,CA5K_10900
2023-09-13,CA5K_05163
2023-09-24,CA5K_06003
2023-08-13,CA5K_11660
2023-07-18,CA5K_13427
2023-07-21,CA5K_11194
2023-07-15,CA5K_13337
2023-07-19,CA5K_04606
2023-07-16,CA5K_10744
2023-09-07,CA5K_12706
2023-08-05,CA5K_12090
2023-07-06,CA5K_08037
2023-07-04,CA5K_09520
2023-07-06,CA5K_11557
2023-08-28,CA5K_02732
2023-09-13,CA5K_13628
2023-09-06,CA5K_12868
2023-09-21,CA5K_11469
2023-07-05,CA5K_02283
2023-07-03,CA5K_01258
2023-08-10,CA5K_11296
2023-08-15,CA5K_08061
2023-08-01,CA5K_02692
2023-09-09,CA5K_01008
2023-07-19,CA5K_08714
2023-08-06,CA5K_10107
2023-08-10,CA5K_12971
2023-07-06,CA5K_11560
2023-08-15,CA5K_11296
2023-08-17,CA5K_11187
2023-08-01,CA5K_07204
2023-07-01,CA5K_11469
2023-07-23,CA5K_04466
2023-08-10,CA5K_11194
2023-08-14,CA5K_13629
2023-08-15,CA5K_11825
2023-07-04,CA5K_11646
2023-07-10,CA5K_14356
2023-07-03,CA5K_13055
2023-09-01,CA5K_09443
2023-07-14,CA5K_08425
2023-09-07,CA5K_15005
2023-08-05,CA5K_13345
2023-07-23,CA5K_11558
2023-09-02,CA5K_07418
2023-09-19,CA5K_11284
2023-08-20,CA5K_08548
2023-08-07,CA5K_12872
2023-09-23,CA5K_04084
2023-08-17,CA5K_10758
2023-07-12,CA5K_13239
2023-09-01,CA5K_11661
2023-09-16,CA5K_13723
2023-07-18,CA5K_14268
2023-09-16,CA5K_02962
2023-07-30,CA5K_02544
2023-09-22,CA5K_04598
2023-08-06,CA5K_11913
2023-08-29,CA5K_13152
2023-07-29,CA5K_03086
2023-08-07,CA5K_01990
2023-09-05,CA5K_03117
2023-07-22,CA5K_13726
2023-07-07,CA5K_12606
2023-09-16,CA5K_12709
2023-07-25,CA5K_02689
2023-07-27,CA5K_08061
2023-09-03,CA5K_10101
2023-09-08,CA5K_09024
2023-08-07,CA5K_14357
2023-08-20,CA5K_01509
2023-08-29,CA5K_03948
2023-07-24,CA5K_11733
2023-08-14,CA5K_11825
2023-09-10,CA5K_06699
2023-07-01,CA5K_12534
2023-08-28,CA5K_11469
2023-08-11,CA5K_03522
2023-08-30,CA5K_14928
2023-07-02,CA5K_11574
2023-08-03,CA5K_07003
2023-08-17,CA5K_02119
2023-07-28,CA5K_13052
2023-08-09,CA5K_12869
2023-07-13,CA5K_03858
2023-07-12,CA5K_16774
2023-08-14,CA5K_11194
2023-07-07,CA5K_14337
2023-07-04,CA5K_11660
2023-08-07,CA5K_14928
2023-09-26,CA5K_09332
2023-09-15,CA5K_13536
2023-07-31,CA5K_02801
2023-09-14,CA5K_02567
2023-09-08,CA5K_05337
2023-07-16,CA5K_11287
2023-07-04,CA5K_12609
2023-07-05,CA5K_11748
2023-08-02,CA5K_13331
2023-07-14,CA5K_11470
2023-08-28,CA5K_10615
2023-08-29,CA5K_13152
2023-07-03,CA5K_09065
2023-07-12,CA5K_13245
2023-08-13,CA5K_08947
2023-09-30,CA5K_10029
2023-07-05,CA5K_11285
2023-08-14,CA5K_10586
2023-08-30,CA5K_08233
2023-07-31,CA5K_10097
2023-08-17,CA5K_04966
2023-08-04,CA5K_05179
2023-09-10,CA5K_12868
2023-08-07,CA5K_11662
2023-08-29,CA5K_07449
2023-07-04,CA5K_11280
2023-08-25,CA5K_12869
2023-07-04,CA5K_13055
2023-07-20,CA5K_05423
2023-07-04,CA5K_14770
2023-07-05,CA5K_11574
2023-07-25,CA5K_13148
2023-07-13,CA5K_10010
2023-08-05,CA5K_10901
2023-08-14,CA5K_06531
2023-08-10,CA5K_01262
2023-08-22,CA5K_08639
2023-08-23,CA5K_06868
2023-07-06,CA5K_08233
2023-09-03,CA5K_11574
2023-07-14,CA5K_11469
2023-08-08,CA5K_08233
2023-07-28,CA5K_01702
2023-08-15,CA5K_10760
2023-07-20,CA5K_11910
2023-07-29,CA5K_14690
2023-07-26,CA5K_07227
2023-09-07,CA5K_12278
2023-07-13,CA5K_11912
2023-09-10,CA5K_02466
2023-09-08,CA5K_05407
2023-08-04,CA5K_08061
2023-07-16,CA5K_00067
2023-07-29,CA5K_03928
2023-09-10,CA5K_08090
2023-08-17,CA5K_01297
2023-07-24,CA5K_06532
2023-07-04,CA5K_13056
2023-07-07,CA5K_13534
2023-07-08,CA5K_06297
2023-08-17,CA5K_04081
2023-09-15,CA5K_05326
2023-08-17,CA5K_11103
2023-07-22,CA5K_04188
2023-09-30,CA5K_02811
2023-09-21,CA5K_00136
2023-07-01,CA5K_01703
2023-09-16,CA5K_12958
2023-08-03,CA5K_02801
2023-09-09,CA5K_10586
2023-08-04,CA5K_08817
2023-07-04,CA5K_11822
2023-07-04,CA5K_12622
2023-07-31,CA5K_04053
2023-07-28,CA5K_02472
2023-08-15,CA5K_01855
2023-09-12,CA5K_02310
2023-07-05,CA5K_06531
2023-07-12,CA5K_05323
2023-08-03,CA5K_04334
2023-07-12,CA5K_11662
2023-09-16,CA5K_01371
2023-07-13,CA5K_13052
2023-09-10,CA5K_11739
2023-09-24,CA5K_05281
2023-08-09,CA5K_13799
2023-09-13,CA5K_06365
2023-07-10,CA5K_06378
2023-09-03,CA5K_10129
2023-08-13,CA5K_14690
2023-07-23,CA5K_03732
2023-08-03,CA5K_09715
2023-07-17,CA5K_06321
2023-07-11,CA5K_13056
2023-09-10,CA5K_11284
2023-09-17,CA5K_01227
2023-07-06,CA5K_13443
2023-09-28,CA5K_13050
2023-09-18,CA5K_06586
2023-08-14,CA5K_10508
2023-09-23,CA5K_11469
2023-07-12,CA5K_02504
2023-08-02,CA5K_11663
2023-08-09,CA5K_00281
2023-08-04,CA5K_06365
2023-09-06,CA5K_12698
2023-07-04,CA5K_13329
2023-07-04,CA5K_08817
2023-09-09,CA5K_07526
2023-07-31,CA5K_11558
2023-07-05,CA5K_11573
2023-07-06,CA5K_03572
2023-09-09,CA5K_13150
2023-07-16,CA5K_13153
2023-07-30,CA5K_11646
2023-07-29,CA5K_09044
2023-07-04,CA5K_11574
2023-07-20,CA5K_11824
2023-08-17,CA5K_14152
2023-07-20,CA5K_02473
2023-09-22,CA5K_11390
2023-08-06,CA5K_11574
2023-07-29,CA5K_13055
2023-07-16,CA5K_11560
2023-09-15,CA5K_11915
2023-07-17,CA5K_00943
2023-07-05,CA5K_13439
2023-09-17,CA5K_01226
2023-07-04,CA5K_09222
2023-08-26,CA5K_07041
2023-07-05,CA5K_13052
2023-07-01,CA5K_12957
2023-07-18,CA5K_13336
2023-08-03,CA5K_09716
2023-07-15,CA5K_06160
2023-07-04,CA5K_08061
2023-07-01,CA5K_13247
2023-08-15,CA5K_00239
2023-07-20,CA5K_08631
2023-07-16,CA5K_11558
2023-09-06,CA5K_11663
2023-07-18,CA5K_02964
2023-07-23,CA5K_11573
2023-07-29,CA5K_11737
2023-07-02,CA5K_11574
2023-07-12,CA5K_08829
2023-07-01,CA5K_14412
2023-08-03,CA5K_12961
2023-09-10,CA5K_10442
2023-07-11,CA5K_13049
2023-08-08,CA5K_08037
2023-08-17,CA5K_04219
2023-08-17,CA5K_11040
2023-07-08,CA5K_13152
2023-07-18,CA5K_05326
2023-08-07,CA5K_06867
2023-08-20,CA5K_00097
2023-07-10,CA5K_08061
2023-09-10,CA5K_11560
2023-09-08,CA5K_06191
2023-08-07,CA5K_06869
2023-09-10,CA5K_08853
2023-07-17,CA5K_06859
2023-07-20,CA5K_02795
2023-07-04,CA5K_12698
2023-07-11,CA5K_11469
2023-08-08,CA5K_06700
2023-07-23,CA5K_12177
2023-07-16,CA5K_11186
2023-08-31,CA5K_12961
2023-08-31,CA5K_11736
2023-08-02,CA5K_13240
2023-08-24,CA5K_13052
2023-08-15,CA5K_02680
2023-07-04,CA5K_08714
2023-07-09,CA5K_13150
2023-07-02,CA5K_12787
2023-08-21,CA5K_01224
2023-07-19,CA5K_06703
2023-08-13,CA5K_01248
2023-07-04,CA5K_11733
2023-09-09,CA5K_09343
2023-08-01,CA5K_06252
2023-08-15,CA5K_11915
2023-07-04,CA5K_08943
2023-09-16,CA5K_03949
2023-07-15,CA5K_13247
2023-07-25,CA5K_09814
2023-07-13,CA5K_05704
2023-07-11,CA5K_09121
2023-07-22,CA5K_14850
2023-08-14,CA5K_04187
2023-08-19,CA5K_00073
2023-09-17,CA5K_01226
2023-08-12,CA5K_03144
2023-07-03,CA5K_13057
2023-08-11,CA5K_07892
2023-07-04,CA5K_07185
2023-08-21,CA5K_03744
2023-08-06,CA5K_05468
2023-07-02,CA5K_01428
2023-09-03,CA5K_11736
2023-07-18,CA5K_11558
2023-08-27,CA5K_07167
2023-09-15,CA5K_11575
2023-07-16,CA5K_05889
2023-07-23,CA5K_10535
2023-07-17,CA5K_13633
2023-07-11,CA5K_13249
2023-09-01,CA5K_08233
2023-09-23,CA5K_11557
2023-08-30,CA5K_11645
2023-08-27,CA5K_06388
2023-07-04,CA5K_14927
2023-08-31,CA5K_10129
2023-08-24,CA5K_05031
2023-07-02,CA5K_07225
2023-07-04,CA5K_11733
2023-08-05,CA5K_11559
2023-07-29,CA5K_08362
2023-09-08,CA5K_02296
2023-09-21,CA5K_11036
2023-07-14,CA5K_04849
2023-08-27,CA5K_08234
2023-07-31,CA5K_05410
2023-09-21,CA5K_13437
2023-07-15,CA5K_01106
2023-09-01,CA5K_11575
2023-09-28,CA5K_14770
2023-07-04,CA5K_07185
2023-08-08,CA5K_06531
2023-09-15,CA5K_11575
2023-07-04,CA5K_11484
2023-07-15,CA5K_09530
2023-08-19,CA5K_13628
2023-08-26,CA5K_06366
2023-08-20,CA5K_01144
2023-07-20,CA5K_02799
2023-07-30,CA5K_12177
2023-07-31,CA5K_09521
2023-08-10,CA5K_10102
2023-09-03,CA5K_13051
2023-07-17,CA5K_11485
2023-07-03,CA5K_07567
2023-09-05,CA5K_05611
2023-07-27,CA5K_07379
2023-07-28,CA5K_11558
2023-07-14,CA5K_01679
2023-08-17,CA5K_06249
2023-09-21,CA5K_12265
2023-08-05,CA5K_13151
2023-08-20,CA5K_05017
2023-07-29,CA5K_13433
2023-07-08,CA5K_11558
2023-07-19,CA5K_05729
2023-09-07,CA5K_10122
2023-09-28,CA5K_06379
2023-07-08,CA5K_06043
2023-09-25,CA5K_13056
2023-07-21,CA5K_12435
2023-07-11,CA5K_11284
2023-08-18,CA5K_14356
2023-07-10,CA5K_07199
2023-07-10,CA5K_04189
2023-07-07,CA5K_13244
2023-07-27,CA5K_11652
2023-07-03,CA5K_07075
2023-07-29,CA5K_10899
2023-07-17,CA5K_05489
2023-08-13,CA5K_10443
2023-09-15,CA5K_12876
2023-08-14,CA5K_08232
2023-08-29,CA5K_08156
2023-08-19,CA5K_06382
2023-08-23,CA5K_12873
2023-07-15,CA5K_11187
2023-08-13,CA5K_11832
2023-08-14,CA5K_11193
2023-09-12,CA5K_11559
2023-09-09,CA5K_12264
2023-07-07,CA5K_13239
2023-08-27,CA5K_03112
2023-07-10,CA5K_11645
2023-07-25,CA5K_06531
2023-07-27,CA5K_05889
2023-08-08,CA5K_13263
2023-08-15,CA5K_08540
2023-08-22,CA5K_11748
2023-08-04,CA5K_04824
2023-08-17,CA5K_13431
2023-09-12,CA5K_05230
2023-08-27,CA5K_10903
2023-07-12,CA5K_01009
2023-07-10,CA5K_05318
2023-09-01,CA5K_01008
2023-07-19,CA5K_11558
2023-07-04,CA5K_07104
2023-08-25,CA5K_13893
2023-09-10,CA5K_11574
2023-07-22,CA5K_03463
2023-09-26,CA5K_04382
2023-07-19,CA5K_05869
2023-08-01,CA5K_04953
2023-07-29,CA5K_11558
2023-07-30,CA5K_12698
2023-07-04,CA5K_11575
2023-07-23,CA5K_09035
2023-09-10,CA5K_14849
2023-10-01,CA5K_04269
2023-07-29,CA5K_13820
2023-09-17,CA5K_01147
2023-07-06,CA5K_15005
2023-07-01,CA5K_16787
2023-08-17,CA5K_08541
2023-09-23,CA5K_04840
2023-08-15,CA5K_05725
2023-07-26,CA5K_13056
2023-07-11,CA5K_04541
2023-07-11,CA5K_02173
2023-08-07,CA5K_11914
2023-08-07,CA5K_08828
2023-09-13,CA5K_08080
2023-09-10,CA5K_01257
2023-07-05,CA5K_11185
2023-08-29,CA5K_11575
2023-07-06,CA5K_13336
2023-09-13,CA5K_10000
2023-07-10,CA5K_11575
2023-07-26,CA5K_11558
2023-07-10,CA5K_04321
2023-09-22,CA5K_13054
2023-09-11,CA5K_00867
2023-07-10,CA5K_02189
2023-08-28,CA5K_11557
2023-08-06,CA5K_11397
2023-09-26,CA5K_13344
2023-08-18,CA5K_11185
2023-08-30,CA5K_11575
2023-08-28,CA5K_11558
2023-07-22,CA5K_01179
2023-09-21,CA5K_14985
2023-07-27,CA5K_05278
2023-07-03,CA5K_02181
2023-07-03,CA5K_02687
2023-07-09,CA5K_05175
2023-09-12,CA5K_01609
2023-08-23,CA5K_11647
2023-08-13,CA5K_10688
2023-09-10,CA5K_11485
2023-09-15,CA5K_11572
2023-07-03,CA5K_12002
2023-09-29,CA5K_05603
2023-07-18,CA5K_12959
2023-07-29,CA5K_13525
2023-07-17,CA5K_14239
2023-07-18,CA5K_14250
2023-07-22,CA5K_02578
2023-07-05,CA5K_13145
2023-07-30,CA5K_11647
2023-07-26,CA5K_12698
2023-07-31,CA5K_11660
2023-09-26,CA5K_12787
2023-07-14,CA5K_13235
2023-09-25,CA5K_00617
2023-07-13,CA5K_09520
2023-08-05,CA5K_08608
2023-10-01,CA5K_09127
2023-07-23,CA5K_04906
2023-07-04,CA5K_11575
2023-09-20,CA5K_06322
2023-09-09,CA5K_10331
2023-08-15,CA5K_11732
2023-08-09,CA5K_07694
2023-08-16,CA5K_06217
2023-09-21,CA5K_06699
2023-08-15,CA5K_08614
2023-07-17,CA5K_01009
2023-07-09,CA5K_14240
2023-07-05,CA5K_08509
2023-08-18,CA5K_08025
2023-09-19,CA5K_12876
2023-07-06,CA5K_08233
2023-07-04,CA5K_11748
2023-09-26,CA5K_13052
2023-07-20,CA5K_01626
2023-07-29,CA5K_14524
2023-07-04,CA5K_09121
2023-08-24,CA5K_00967
2023-07-05,CA5K_11660
2023-07-05,CA5K_13820
2023-09-23,CA5K_10996
2023-09-17,CA5K_12958
2023-09-12,CA5K_08508
2023-08-11,CA5K_07020
2023-08-22,CA5K_13146
2023-09-27,CA5K_14522
2023-07-04,CA5K_11575
2023-09-08,CA5K_05614
2023-07-21,CA5K_08817
2023-07-07,CA5K_06878
2023-08-14,CA5K_06042
2023-08-13,CA5K_08431
2023-07-02,CA5K_02639
2023-07-25,CA5K_04705
2023-08-13,CA5K_09357
2023-08-02,CA5K_14355
2023-08-18,CA5K_04748
2023-07-12,CA5K_02811
2023-09-29,CA5K_13053
2023-07-26,CA5K_11736
2023-07-27,CA5K_05611
2023-07-26,CA5K_08636
2023-09-01,CA5K_10382
2023-07-21,CA5K_12611
2023-09-10,CA5K_05132
